User_ID,State,Age_Group,Gender,AI_Tool,Usage_Frequency,Purpose
8612,Chhattisgarh,45-54,Male,Other,Weekly,Creative Projects
8613,Odisha,55+,Other,Runway,Daily,Entertainment
8614,Karnataka,35-44,Female,Midjourney,Daily,Creative Projects
8615,Jammu and Kashmir,35-44,Female,ChatGPT,Monthly,Work
8616,Bihar,45-54,Male,Bard,Rarely,Other
8617,Telangana,25-34,Male,Claude,Weekly,Work
8618,Jammu and Kashmir,45-54,Female,Bard,Monthly,Creative Projects
8619,Punjab,35-44,Male,ChatGPT,Daily,Education
8620,Jharkhand,35-44,Male,Copilot,Weekly,Work
8621,Punjab,25-34,Other,Copilot,Weekly,Creative Projects
8622,Chhattisgarh,18-24,Other,Claude,Monthly,Education
8623,Odisha,25-34,Male,ChatGPT,Never,Other
8624,Chhattisgarh,18-24,Female,DALL·E,Rarely,Creative Projects
8625,Delhi,35-44,Other,Midjourney,Daily,Entertainment
8626,Uttar Pradesh,55+,Female,Bard,Monthly,Entertainment
8627,Telangana,55+,Male,DALL·E,Daily,Entertainment
8628,Assam,45-54,Female,Runway,Daily,Education
8629,Haryana,25-34,Female,Bard,Daily,Education
8630,Jharkhand,25-34,Female,Claude,Weekly,Work
8631,Uttar Pradesh,55+,Female,Other,Monthly,Education
8632,Kerala,18-24,Male,Claude,Weekly,Creative Projects
8633,Assam,25-34,Male,Runway,Never,Entertainment
8634,Rajasthan,18-24,Other,Claude,Daily,Other
8635,Assam,18-24,Other,Other,Weekly,Entertainment
8636,Jammu and Kashmir,18-24,Other,Runway,Weekly,Creative Projects
8637,Andhra Pradesh,18-24,Other,DALL·E,Daily,Other
8638,Jharkhand,45-54,Female,DALL·E,Never,Work
8639,Tamil Nadu,45-54,Other,Claude,Weekly,Education
8640,Jharkhand,55+,Other,DALL·E,Never,Creative Projects
8641,Telangana,45-54,Female,Claude,Weekly,Education
8642,Odisha,25-34,Male,Other,Daily,Work
8643,Jammu and Kashmir,45-54,Other,DALL·E,Daily,Other
8644,Delhi,25-34,Male,Claude,Rarely,Creative Projects
8645,Maharashtra,25-34,Other,Midjourney,Daily,Other
8646,Jammu and Kashmir,18-24,Male,Other,Never,Creative Projects
8647,Uttar Pradesh,55+,Other,Midjourney,Weekly,Work
8648,Karnataka,18-24,Male,Runway,Daily,Work
8649,Jharkhand,18-24,Male,Bard,Monthly,Work
8650,Gujarat,45-54,Other,Runway,Daily,Education
8651,Maharashtra,45-54,Male,Bard,Daily,Entertainment
8652,Madhya Pradesh,25-34,Other,Runway,Rarely,Other
8653,Karnataka,45-54,Other,Claude,Weekly,Creative Projects
8654,Punjab,45-54,Female,Bard,Weekly,Other
8655,Punjab,35-44,Other,DALL·E,Daily,Entertainment
8656,Kerala,25-34,Other,Claude,Daily,Education
8657,Jammu and Kashmir,25-34,Other,Midjourney,Weekly,Education
8658,Assam,35-44,Other,Copilot,Weekly,Entertainment
8659,Uttar Pradesh,25-34,Female,Midjourney,Rarely,Creative Projects
8660,Bihar,55+,Female,ChatGPT,Weekly,Entertainment
8661,Tamil Nadu,55+,Female,Midjourney,Rarely,Education
8662,Jharkhand,35-44,Female,ChatGPT,Daily,Education
8663,West Bengal,45-54,Male,Bard,Daily,Other
8664,Haryana,55+,Other,Midjourney,Daily,Creative Projects
8665,Assam,35-44,Female,Copilot,Rarely,Creative Projects
8666,Gujarat,55+,Other,DALL·E,Rarely,Education
8667,Haryana,18-24,Female,Midjourney,Daily,Entertainment
8668,Bihar,35-44,Other,DALL·E,Daily,Education
8669,Andhra Pradesh,25-34,Male,Midjourney,Monthly,Other
8670,Chhattisgarh,55+,Female,Midjourney,Rarely,Entertainment
8671,Rajasthan,25-34,Male,Other,Rarely,Education
8672,Assam,35-44,Male,DALL·E,Daily,Creative Projects
8673,Uttar Pradesh,55+,Other,DALL·E,Monthly,Other
8674,Odisha,25-34,Female,Claude,Rarely,Education
8675,Chhattisgarh,45-54,Male,Midjourney,Daily,Education
8676,Madhya Pradesh,45-54,Other,Midjourney,Weekly,Work
8677,Rajasthan,18-24,Other,Other,Weekly,Entertainment
8678,Delhi,35-44,Other,Copilot,Daily,Work
8679,Assam,25-34,Male,DALL·E,Never,Creative Projects
8680,Bihar,18-24,Other,Other,Never,Entertainment
8681,Assam,35-44,Other,DALL·E,Weekly,Other
8682,Madhya Pradesh,45-54,Other,ChatGPT,Daily,Entertainment
8683,Telangana,25-34,Male,ChatGPT,Monthly,Education
8684,Jammu and Kashmir,55+,Other,DALL·E,Daily,Education
8685,Madhya Pradesh,45-54,Male,Copilot,Daily,Education
8686,Bihar,55+,Other,Other,Weekly,Entertainment
8687,Gujarat,55+,Male,Bard,Weekly,Education
8688,Gujarat,25-34,Male,Midjourney,Daily,Education
8689,Rajasthan,25-34,Female,Bard,Monthly,Work
8690,Maharashtra,55+,Female,Copilot,Daily,Education
8691,Punjab,18-24,Female,Bard,Rarely,Work
8692,Gujarat,55+,Male,ChatGPT,Never,Creative Projects
8693,Kerala,55+,Other,Claude,Monthly,Entertainment
8694,Delhi,25-34,Other,Bard,Weekly,Work
8695,Jammu and Kashmir,35-44,Male,Claude,Daily,Entertainment
8696,Chhattisgarh,45-54,Other,Bard,Monthly,Entertainment
8697,Tamil Nadu,25-34,Male,Other,Never,Other
8698,West Bengal,18-24,Other,Copilot,Daily,Work
8699,Uttar Pradesh,45-54,Male,Claude,Weekly,Education
8700,Haryana,25-34,Female,Bard,Weekly,Other
8701,Delhi,25-34,Female,Copilot,Weekly,Work
8702,Gujarat,35-44,Other,Runway,Weekly,Work
8703,Kerala,18-24,Other,Runway,Never,Creative Projects
8704,Karnataka,18-24,Other,DALL·E,Daily,Education
8705,Kerala,25-34,Other,Other,Weekly,Creative Projects
8706,Assam,35-44,Female,Runway,Never,Entertainment
8707,Odisha,25-34,Female,ChatGPT,Weekly,Education
8708,Telangana,55+,Male,Midjourney,Rarely,Creative Projects
8709,Jharkhand,55+,Other,Copilot,Daily,Creative Projects
8710,West Bengal,35-44,Female,Copilot,Never,Education
8711,Uttar Pradesh,25-34,Male,ChatGPT,Daily,Work
8712,West Bengal,35-44,Male,Claude,Never,Entertainment
8713,Delhi,25-34,Male,Bard,Daily,Other
8714,Gujarat,25-34,Female,Claude,Weekly,Other
8715,Andhra Pradesh,55+,Male,Other,Weekly,Other
8716,West Bengal,45-54,Other,Copilot,Weekly,Entertainment
8717,Jammu and Kashmir,18-24,Male,DALL·E,Daily,Education
8718,Gujarat,18-24,Male,Runway,Never,Education
8719,Kerala,35-44,Female,Bard,Weekly,Education
8720,Telangana,18-24,Male,Runway,Monthly,Other
8721,Odisha,55+,Female,Runway,Daily,Work
8722,Telangana,45-54,Female,Midjourney,Rarely,Creative Projects
8723,Haryana,25-34,Other,Runway,Weekly,Other
8724,Telangana,25-34,Male,Other,Never,Entertainment
8725,Punjab,55+,Other,Other,Weekly,Education
8726,Madhya Pradesh,18-24,Other,Other,Daily,Creative Projects
8727,Jammu and Kashmir,25-34,Male,Midjourney,Weekly,Education
8728,Telangana,18-24,Male,Bard,Monthly,Education
8729,Odisha,55+,Female,Other,Monthly,Education
8730,Gujarat,25-34,Male,Copilot,Rarely,Work
8731,Haryana,35-44,Female,DALL·E,Daily,Creative Projects
8732,Bihar,45-54,Other,ChatGPT,Monthly,Other
8733,Jammu and Kashmir,18-24,Other,Runway,Never,Work
8734,Chhattisgarh,18-24,Female,DALL·E,Daily,Entertainment
8735,Jharkhand,18-24,Male,Runway,Daily,Entertainment
8736,Uttar Pradesh,18-24,Male,Runway,Monthly,Other
8737,Chhattisgarh,55+,Female,Claude,Weekly,Creative Projects
8738,Karnataka,55+,Other,DALL·E,Monthly,Other
8739,Madhya Pradesh,55+,Female,DALL·E,Weekly,Work
8740,Madhya Pradesh,55+,Male,Claude,Never,Creative Projects
8741,Gujarat,25-34,Male,ChatGPT,Rarely,Entertainment
8742,Bihar,55+,Female,ChatGPT,Monthly,Creative Projects
8743,Delhi,25-34,Male,Midjourney,Daily,Creative Projects
8744,Gujarat,35-44,Other,Other,Daily,Creative Projects
8745,Haryana,55+,Female,Runway,Rarely,Other
8746,Punjab,35-44,Other,Other,Monthly,Education
8747,Uttar Pradesh,55+,Other,ChatGPT,Rarely,Work
8748,Maharashtra,35-44,Female,Bard,Weekly,Creative Projects
8749,Jharkhand,45-54,Female,Midjourney,Daily,Creative Projects
8750,Jharkhand,35-44,Male,Other,Weekly,Other
8751,Uttar Pradesh,25-34,Male,Copilot,Daily,Work
8752,Punjab,18-24,Female,Midjourney,Rarely,Work
8753,Assam,35-44,Female,Runway,Monthly,Entertainment
8754,Assam,18-24,Male,DALL·E,Daily,Work
8755,Telangana,45-54,Male,DALL·E,Monthly,Work
8756,Punjab,45-54,Male,Midjourney,Rarely,Creative Projects
8757,Jharkhand,25-34,Female,Claude,Monthly,Education
8758,Assam,25-34,Female,Runway,Weekly,Creative Projects
8759,Assam,35-44,Male,ChatGPT,Weekly,Other
8760,Delhi,55+,Other,DALL·E,Rarely,Work
8761,Karnataka,45-54,Other,DALL·E,Weekly,Education
8762,Maharashtra,18-24,Male,Bard,Rarely,Creative Projects
8763,Maharashtra,55+,Female,Runway,Rarely,Entertainment
8764,Andhra Pradesh,45-54,Female,ChatGPT,Rarely,Other
8765,Bihar,35-44,Other,Runway,Never,Other
8766,Chhattisgarh,45-54,Male,DALL·E,Monthly,Other
8767,Karnataka,25-34,Other,Claude,Daily,Creative Projects
8768,West Bengal,18-24,Other,DALL·E,Daily,Education
8769,Jharkhand,18-24,Male,ChatGPT,Daily,Education
8770,Andhra Pradesh,25-34,Other,Bard,Daily,Work
8771,Uttar Pradesh,55+,Female,Other,Daily,Education
8772,West Bengal,25-34,Other,Other,Weekly,Entertainment
8773,Uttar Pradesh,18-24,Male,ChatGPT,Daily,Other
8774,Chhattisgarh,35-44,Female,Runway,Weekly,Creative Projects
8775,Chhattisgarh,55+,Female,Runway,Rarely,Other
8776,Rajasthan,45-54,Other,Claude,Monthly,Other
8777,Jammu and Kashmir,35-44,Female,Bard,Never,Entertainment
8778,Assam,55+,Male,Other,Daily,Other
8779,Kerala,18-24,Other,ChatGPT,Weekly,Other
8780,Maharashtra,18-24,Female,Claude,Weekly,Entertainment
8781,Delhi,35-44,Male,Claude,Weekly,Entertainment
8782,Kerala,55+,Other,Midjourney,Monthly,Education
8783,Odisha,45-54,Male,DALL·E,Daily,Other
8784,Assam,45-54,Female,Runway,Daily,Work
8785,Andhra Pradesh,25-34,Other,Bard,Monthly,Work
8786,Gujarat,35-44,Other,Bard,Rarely,Work
8787,Gujarat,55+,Female,DALL·E,Monthly,Entertainment
8788,Jammu and Kashmir,35-44,Male,Runway,Daily,Other
8789,Uttar Pradesh,45-54,Female,Runway,Weekly,Education
8790,Chhattisgarh,55+,Other,ChatGPT,Daily,Other
8791,Telangana,18-24,Other,Midjourney,Never,Work
8792,Andhra Pradesh,18-24,Female,Bard,Rarely,Creative Projects
8793,Madhya Pradesh,55+,Male,Claude,Daily,Work
8794,Haryana,35-44,Female,Bard,Daily,Entertainment
8795,Assam,35-44,Male,Midjourney,Monthly,Other
8796,Tamil Nadu,18-24,Male,DALL·E,Daily,Entertainment
8797,Rajasthan,18-24,Other,Copilot,Never,Education
8798,Chhattisgarh,45-54,Male,DALL·E,Rarely,Other
8799,Tamil Nadu,55+,Other,Claude,Daily,Other
8800,Karnataka,35-44,Male,Bard,Daily,Other
8801,Telangana,45-54,Male,DALL·E,Rarely,Creative Projects
8802,Jharkhand,35-44,Other,Claude,Weekly,Other
8803,Telangana,18-24,Male,Other,Monthly,Creative Projects
8804,Andhra Pradesh,55+,Female,Runway,Daily,Other
8805,Jammu and Kashmir,25-34,Male,ChatGPT,Daily,Work
8806,Assam,55+,Other,Other,Monthly,Education
8807,Rajasthan,25-34,Other,Other,Weekly,Other
8808,Gujarat,45-54,Female,Claude,Daily,Entertainment
8809,Andhra Pradesh,25-34,Male,Bard,Daily,Work
8810,Andhra Pradesh,25-34,Female,ChatGPT,Monthly,Entertainment
8811,Punjab,45-54,Male,ChatGPT,Monthly,Entertainment
8812,Rajasthan,55+,Female,Other,Daily,Creative Projects
8813,Madhya Pradesh,45-54,Other,ChatGPT,Monthly,Education
8814,Bihar,18-24,Other,Copilot,Daily,Entertainment
8815,Haryana,18-24,Female,Copilot,Weekly,Work
8816,Odisha,25-34,Male,ChatGPT,Monthly,Education
8817,Assam,45-54,Male,Other,Monthly,Work
8818,Jammu and Kashmir,45-54,Other,DALL·E,Daily,Entertainment
8819,Madhya Pradesh,45-54,Male,Other,Daily,Education
8820,Telangana,55+,Female,DALL·E,Daily,Other
8821,West Bengal,35-44,Female,DALL·E,Rarely,Entertainment
8822,Assam,35-44,Male,Bard,Daily,Entertainment
8823,Gujarat,35-44,Other,ChatGPT,Daily,Creative Projects
8824,Rajasthan,55+,Other,DALL·E,Daily,Work
8825,Andhra Pradesh,45-54,Other,ChatGPT,Weekly,Other
8826,Kerala,35-44,Other,Claude,Rarely,Education
8827,Karnataka,45-54,Other,DALL·E,Daily,Entertainment
8828,Telangana,25-34,Female,Other,Weekly,Entertainment
8829,Delhi,35-44,Male,Claude,Daily,Other
8830,Uttar Pradesh,25-34,Female,Claude,Weekly,Entertainment
8831,Punjab,55+,Other,DALL·E,Daily,Work
8832,Chhattisgarh,18-24,Other,Midjourney,Daily,Education
8833,Haryana,55+,Male,Claude,Weekly,Other
8834,Odisha,55+,Male,DALL·E,Rarely,Other
8835,Haryana,55+,Male,Runway,Monthly,Creative Projects
8836,Rajasthan,35-44,Female,Claude,Weekly,Education
8837,Haryana,25-34,Male,Bard,Daily,Other
8838,Karnataka,35-44,Female,Copilot,Daily,Entertainment
8839,Tamil Nadu,18-24,Other,Copilot,Weekly,Education
8840,Rajasthan,55+,Female,Copilot,Rarely,Work
8841,Andhra Pradesh,45-54,Male,Runway,Never,Other
8842,Odisha,18-24,Female,Midjourney,Monthly,Work
8843,Kerala,25-34,Female,ChatGPT,Weekly,Other
8844,Gujarat,18-24,Female,Claude,Monthly,Entertainment
8845,Rajasthan,35-44,Male,Runway,Weekly,Creative Projects
8846,Gujarat,45-54,Female,Bard,Monthly,Entertainment
8847,Kerala,35-44,Male,Midjourney,Daily,Work
8848,Bihar,55+,Female,Runway,Daily,Education
8849,Bihar,55+,Female,Copilot,Daily,Work
8850,Uttar Pradesh,18-24,Female,Midjourney,Weekly,Creative Projects
8851,Jammu and Kashmir,55+,Male,Runway,Monthly,Other
8852,Maharashtra,55+,Male,Bard,Rarely,Other
8853,Bihar,25-34,Male,DALL·E,Rarely,Work
8854,Assam,25-34,Other,Midjourney,Never,Education
8855,Tamil Nadu,35-44,Male,Copilot,Daily,Other
8856,Kerala,35-44,Female,ChatGPT,Weekly,Other
8857,Uttar Pradesh,25-34,Other,Runway,Weekly,Creative Projects
8858,Jammu and Kashmir,18-24,Male,Copilot,Rarely,Creative Projects
8859,Delhi,25-34,Male,Runway,Daily,Education
8860,Uttar Pradesh,35-44,Other,Copilot,Daily,Other
8861,Maharashtra,45-54,Other,Copilot,Weekly,Entertainment
8862,Assam,55+,Male,Runway,Never,Work
8863,Jharkhand,45-54,Other,Midjourney,Rarely,Other
8864,Delhi,45-54,Female,Bard,Weekly,Work
8865,Odisha,55+,Female,Copilot,Rarely,Other
8866,Assam,25-34,Female,Other,Daily,Creative Projects
8867,Tamil Nadu,18-24,Male,DALL·E,Weekly,Education
8868,Jammu and Kashmir,45-54,Female,Midjourney,Monthly,Entertainment
8869,Gujarat,18-24,Other,Bard,Daily,Creative Projects
8870,Madhya Pradesh,35-44,Female,ChatGPT,Daily,Education
8871,Jammu and Kashmir,45-54,Other,Other,Rarely,Creative Projects
8872,Maharashtra,35-44,Female,Copilot,Monthly,Work
8873,Tamil Nadu,25-34,Other,Claude,Never,Other
8874,Haryana,45-54,Female,Midjourney,Daily,Creative Projects
8875,Delhi,35-44,Female,DALL·E,Weekly,Education
8876,Gujarat,35-44,Female,ChatGPT,Weekly,Other
8877,Tamil Nadu,25-34,Other,ChatGPT,Rarely,Work
8878,Jharkhand,18-24,Other,ChatGPT,Daily,Work
8879,Kerala,18-24,Female,Midjourney,Weekly,Entertainment
8880,Odisha,45-54,Other,Bard,Daily,Other
8881,Telangana,25-34,Other,Claude,Rarely,Work
8882,Delhi,45-54,Male,Other,Daily,Creative Projects
8883,Delhi,18-24,Female,DALL·E,Daily,Work
8884,Delhi,25-34,Other,Bard,Weekly,Work
8885,Kerala,55+,Other,Copilot,Weekly,Work
8886,Jharkhand,25-34,Other,Claude,Daily,Entertainment
8887,Haryana,25-34,Other,Bard,Daily,Education
8888,Telangana,55+,Male,Copilot,Rarely,Work
8889,West Bengal,35-44,Other,Runway,Daily,Education
8890,Andhra Pradesh,35-44,Other,Claude,Daily,Other
8891,Chhattisgarh,35-44,Male,Midjourney,Daily,Education
8892,West Bengal,18-24,Female,DALL·E,Never,Other
8893,Telangana,25-34,Female,Runway,Daily,Entertainment
8894,Kerala,55+,Male,DALL·E,Rarely,Other
8895,West Bengal,18-24,Female,Copilot,Rarely,Other
8896,Andhra Pradesh,55+,Female,Bard,Weekly,Creative Projects
8897,Bihar,18-24,Male,Claude,Daily,Entertainment
8898,Assam,18-24,Other,Copilot,Monthly,Work
8899,Maharashtra,18-24,Male,Copilot,Monthly,Entertainment
8900,Chhattisgarh,55+,Male,Midjourney,Rarely,Creative Projects
8901,Tamil Nadu,45-54,Male,Copilot,Rarely,Other
8902,Karnataka,18-24,Male,Claude,Daily,Entertainment
8903,Bihar,35-44,Male,ChatGPT,Monthly,Creative Projects
8904,Haryana,25-34,Other,Claude,Daily,Work
8905,Uttar Pradesh,45-54,Female,Claude,Weekly,Other
8906,Punjab,45-54,Male,Midjourney,Monthly,Entertainment
8907,Rajasthan,55+,Other,Midjourney,Daily,Entertainment
8908,Bihar,45-54,Male,DALL·E,Daily,Other
8909,West Bengal,55+,Other,Runway,Daily,Entertainment
8910,Gujarat,55+,Female,DALL·E,Weekly,Other
8911,Madhya Pradesh,35-44,Other,Copilot,Rarely,Creative Projects
8912,Delhi,18-24,Other,Other,Weekly,Other
8913,Assam,45-54,Female,DALL·E,Monthly,Work
8914,Karnataka,18-24,Female,Midjourney,Daily,Other
8915,Tamil Nadu,18-24,Other,Copilot,Daily,Entertainment
8916,Haryana,18-24,Male,ChatGPT,Daily,Other
8917,Delhi,55+,Male,Bard,Weekly,Other
8918,Assam,18-24,Female,Midjourney,Weekly,Other
8919,Rajasthan,45-54,Male,Runway,Rarely,Work
8920,Andhra Pradesh,55+,Female,Other,Weekly,Work
8921,Tamil Nadu,45-54,Other,Midjourney,Weekly,Entertainment
8922,Jharkhand,55+,Other,ChatGPT,Daily,Entertainment
8923,Chhattisgarh,25-34,Male,Runway,Daily,Other
8924,Gujarat,25-34,Female,Midjourney,Daily,Education
8925,Delhi,25-34,Male,DALL·E,Monthly,Creative Projects
8926,Madhya Pradesh,25-34,Male,DALL·E,Weekly,Other
8927,Rajasthan,55+,Other,DALL·E,Daily,Creative Projects
8928,Delhi,18-24,Male,Other,Monthly,Work
8929,Jammu and Kashmir,35-44,Other,ChatGPT,Weekly,Entertainment
8930,Rajasthan,35-44,Female,Copilot,Daily,Education
8931,Maharashtra,25-34,Male,Other,Monthly,Entertainment
8932,Punjab,18-24,Other,Midjourney,Rarely,Work
8933,Kerala,45-54,Male,Midjourney,Daily,Other
8934,Karnataka,18-24,Female,DALL·E,Monthly,Work
8935,Tamil Nadu,45-54,Male,Copilot,Daily,Education
8936,Tamil Nadu,35-44,Male,Other,Rarely,Other
8937,Gujarat,18-24,Other,Midjourney,Never,Other
8938,West Bengal,18-24,Female,Other,Weekly,Education
8939,Odisha,35-44,Female,Claude,Daily,Entertainment
8940,Madhya Pradesh,18-24,Female,ChatGPT,Weekly,Other
8941,Chhattisgarh,45-54,Male,Bard,Daily,Entertainment
8942,Jammu and Kashmir,18-24,Other,Claude,Daily,Creative Projects
8943,Rajasthan,45-54,Male,Runway,Monthly,Education
8944,Assam,25-34,Male,Bard,Daily,Creative Projects
8945,Assam,18-24,Male,Claude,Daily,Other
8946,Jharkhand,45-54,Female,Claude,Monthly,Education
8947,Kerala,35-44,Other,Runway,Monthly,Other
8948,Odisha,25-34,Female,Other,Daily,Education
8949,Kerala,18-24,Male,Runway,Monthly,Entertainment
8950,Gujarat,45-54,Male,Claude,Never,Work
8951,Andhra Pradesh,18-24,Other,ChatGPT,Daily,Work
8952,West Bengal,45-54,Female,Bard,Weekly,Education
8953,Chhattisgarh,18-24,Male,Copilot,Monthly,Creative Projects
8954,Jharkhand,25-34,Male,Copilot,Monthly,Education
8955,Haryana,25-34,Other,DALL·E,Daily,Entertainment
8956,Odisha,18-24,Male,Other,Daily,Creative Projects
8957,Punjab,18-24,Female,Other,Rarely,Education
8958,Uttar Pradesh,55+,Female,Other,Never,Education
8959,Rajasthan,18-24,Male,Midjourney,Rarely,Other
8960,Andhra Pradesh,18-24,Male,ChatGPT,Never,Entertainment
8961,Gujarat,25-34,Male,Other,Monthly,Entertainment
8962,Bihar,18-24,Other,DALL·E,Never,Work
8963,Jharkhand,35-44,Other,DALL·E,Monthly,Other
8964,Assam,18-24,Female,ChatGPT,Never,Creative Projects
8965,Maharashtra,55+,Female,ChatGPT,Daily,Work
8966,Jharkhand,45-54,Male,Claude,Rarely,Entertainment
8967,Punjab,25-34,Male,ChatGPT,Daily,Education
8968,Rajasthan,35-44,Male,Copilot,Daily,Other
8969,West Bengal,45-54,Other,ChatGPT,Weekly,Entertainment
8970,Haryana,35-44,Other,Runway,Weekly,Entertainment
8971,Madhya Pradesh,25-34,Male,Claude,Daily,Other
8972,Tamil Nadu,55+,Male,Bard,Never,Entertainment
8973,Rajasthan,25-34,Female,DALL·E,Monthly,Work
8974,Assam,35-44,Other,Other,Never,Other
8975,Uttar Pradesh,35-44,Male,ChatGPT,Never,Entertainment
8976,West Bengal,25-34,Other,Runway,Weekly,Entertainment
8977,Uttar Pradesh,18-24,Male,Runway,Daily,Other
8978,Odisha,25-34,Male,DALL·E,Daily,Education
8979,Haryana,55+,Female,Bard,Weekly,Creative Projects
8980,Jharkhand,25-34,Female,Midjourney,Monthly,Other
8981,Odisha,45-54,Female,Claude,Weekly,Education
8982,Andhra Pradesh,18-24,Male,DALL·E,Weekly,Entertainment
8983,Chhattisgarh,45-54,Female,ChatGPT,Daily,Work
8984,West Bengal,25-34,Male,Midjourney,Weekly,Entertainment
8985,Assam,18-24,Other,Midjourney,Daily,Entertainment
8986,Punjab,45-54,Other,Bard,Rarely,Education
8987,Kerala,45-54,Male,DALL·E,Daily,Other
8988,Gujarat,18-24,Female,DALL·E,Weekly,Creative Projects
8989,Odisha,18-24,Female,Copilot,Daily,Creative Projects
8990,Odisha,35-44,Other,Copilot,Rarely,Other
8991,Tamil Nadu,18-24,Male,Copilot,Weekly,Other
8992,Uttar Pradesh,25-34,Male,DALL·E,Daily,Work
8993,Tamil Nadu,55+,Male,DALL·E,Weekly,Other
8994,Kerala,35-44,Other,Copilot,Never,Work
8995,Madhya Pradesh,18-24,Other,Claude,Never,Other
8996,Assam,55+,Female,Runway,Daily,Work
8997,Haryana,35-44,Male,Runway,Monthly,Other
8998,Jammu and Kashmir,25-34,Male,Runway,Daily,Other
8999,Jharkhand,55+,Male,Other,Daily,Creative Projects
9000,Assam,18-24,Male,ChatGPT,Weekly,Entertainment
9001,Madhya Pradesh,18-24,Other,ChatGPT,Daily,Entertainment
9002,West Bengal,25-34,Female,Claude,Rarely,Work
9003,Maharashtra,35-44,Other,Bard,Never,Education
9004,Rajasthan,55+,Female,Runway,Daily,Creative Projects
9005,Andhra Pradesh,25-34,Male,Runway,Daily,Other
9006,Punjab,35-44,Male,ChatGPT,Weekly,Creative Projects
9007,Andhra Pradesh,45-54,Male,DALL·E,Monthly,Education
9008,Haryana,45-54,Male,Midjourney,Never,Creative Projects
9009,Chhattisgarh,35-44,Male,DALL·E,Rarely,Education
9010,Kerala,18-24,Other,Other,Monthly,Education
9011,Uttar Pradesh,18-24,Female,ChatGPT,Daily,Education
9012,Uttar Pradesh,45-54,Other,Other,Rarely,Education
9013,Assam,18-24,Male,Other,Daily,Education
9014,Uttar Pradesh,18-24,Female,Claude,Never,Other
9015,Tamil Nadu,35-44,Female,Bard,Daily,Creative Projects
9016,Kerala,35-44,Male,ChatGPT,Monthly,Entertainment
9017,Uttar Pradesh,18-24,Female,Claude,Daily,Entertainment
9018,Madhya Pradesh,35-44,Other,Midjourney,Weekly,Other
9019,Gujarat,55+,Other,Copilot,Monthly,Work
9020,Chhattisgarh,45-54,Other,Midjourney,Monthly,Education
9021,Punjab,55+,Other,Midjourney,Rarely,Creative Projects
9022,Karnataka,55+,Female,Runway,Monthly,Education
9023,Chhattisgarh,18-24,Other,Bard,Daily,Education
9024,Assam,18-24,Female,ChatGPT,Rarely,Entertainment
9025,Uttar Pradesh,55+,Male,Other,Rarely,Education
9026,Telangana,55+,Other,Copilot,Daily,Creative Projects
9027,Madhya Pradesh,25-34,Male,Claude,Rarely,Creative Projects
